order_id,customer_id,order_status,payment_method,order_total,item_count
7554,326,Canceled,Upi,166171.44,2.0
7555,2400,Canceled,Cash On Delivery,619613.26,3.0
7556,1349,Delivered,Upi,,
7557,1737,In Transit,Net Banking,281250.45,2.0
7558,625,Canceled,Cash On Delivery,234923.29,3.0
7559,2235,Canceled,Loyalty Points,94891.39,3.0
7560,3555,In Transit,Upi,81603.02,1.0
7561,2963,In Transit,Cash On Delivery,268851.32,2.0
7562,3431,Canceled,Net Banking,122290.93,2.0
7563,924,Delivered,Upi,380218.64,3.0
7564,824,Delivered,Cash On Delivery,203669.4,1.0
7565,3940,Canceled,Loyalty Points,278862.2,2.0
7566,2130,Delivered,Loyalty Points,34126.82,1.0
7567,1853,Canceled,Upi,192864.85,3.0
7568,4497,Delivered,Upi,757518.56,4.0
7569,3850,Canceled,Net Banking,,
7570,110,In Transit,Cash On Delivery,,
7571,1010,In Transit,Loyalty Points,183001.62,3.0
7572,4730,In Transit,Loyalty Points,208976.77,3.0
7573,3253,Canceled,Loyalty Points,,
7574,1866,In Transit,Net Banking,197803.1,3.0
7575,25,Delivered,Loyalty Points,99961.32,1.0
7576,246,Delivered,Upi,371228.79,2.0
7577,2106,Delivered,Loyalty Points,,
7578,1108,Canceled,Cash On Delivery,18030.68,1.0
7579,2804,In Transit,Upi,,
7580,4346,Delivered,Cash On Delivery,206662.0,2.0
7581,449,Delivered,Cash On Delivery,206464.6,1.0
7582,3038,Delivered,Net Banking,29620.2,1.0
7583,3734,Delivered,Upi,209904.12,2.0
7584,2875,Canceled,Cash On Delivery,11745.04,1.0
7585,1720,Delivered,Net Banking,140426.8,2.0
7586,4250,Canceled,Upi,34594.52,1.0
7587,723,Canceled,Net Banking,,
7588,3206,Delivered,Net Banking,37945.21,2.0
7589,2889,Canceled,Cash On Delivery,129690.33,2.0
7590,3194,In Transit,Net Banking,104348.49,1.0
7591,4252,Delivered,Upi,283997.16,4.0
7592,1415,In Transit,Net Banking,100861.76,1.0
7593,2319,Delivered,Cash On Delivery,155053.72,1.0
7594,235,Delivered,Upi,2554.2,1.0
7595,2803,Delivered,Upi,242212.11,2.0
7596,457,Canceled,Loyalty Points,26034.51,1.0
7597,3129,In Transit,Upi,118334.93,3.0
7598,648,Delivered,Cash On Delivery,151841.87,2.0
7599,4971,Canceled,Upi,149877.38,2.0
7600,870,Canceled,Loyalty Points,257547.0,2.0
7601,4376,In Transit,Loyalty Points,25116.75,1.0
7602,3761,In Transit,Loyalty Points,113754.42,1.0
7603,3567,Canceled,Net Banking,,
7604,1257,Canceled,Upi,,
7605,2185,In Transit,Cash On Delivery,,
7606,4244,In Transit,Cash On Delivery,228745.96,2.0
7607,2734,In Transit,Loyalty Points,,
7608,1946,Canceled,Loyalty Points,,
7609,1811,Canceled,Net Banking,18152.96,1.0
7610,802,In Transit,Upi,146048.71,3.0
7611,2189,Delivered,Upi,193683.88,2.0
7612,4400,Canceled,Cash On Delivery,110956.16,4.0
7613,3369,In Transit,Loyalty Points,,
7614,1553,Delivered,Upi,295088.11,2.0
7615,887,Canceled,Cash On Delivery,,
7616,1530,Delivered,Cash On Delivery,223682.29,3.0
7617,2154,In Transit,Upi,171936.95,1.0
7618,3908,In Transit,Upi,118077.96,1.0
7619,1629,Delivered,Loyalty Points,207825.04,3.0
7620,3663,Canceled,Upi,70963.37,2.0
7621,2373,In Transit,Upi,20581.96,1.0
7622,3637,Delivered,Loyalty Points,655093.63,5.0
7623,2961,Delivered,Loyalty Points,,
7624,3977,In Transit,Loyalty Points,158870.56,1.0
7625,2259,Delivered,Cash On Delivery,303489.15,3.0
7626,1679,In Transit,Upi,119975.21,2.0
7627,3132,Canceled,Upi,338885.82,2.0
7628,4432,Delivered,Net Banking,140350.96,2.0
7629,4566,Delivered,Net Banking,62519.0,1.0
7630,4533,In Transit,Upi,27457.59,1.0
7631,4185,In Transit,Loyalty Points,220133.55,2.0
7632,3567,Delivered,Cash On Delivery,217564.75,6.0
7633,1942,Canceled,Upi,,
7634,2280,Delivered,Net Banking,140458.88,1.0
7635,2085,In Transit,Net Banking,130241.8,2.0
7636,1,Delivered,Cash On Delivery,225175.87,2.0
7637,4024,Delivered,Upi,339897.6,2.0
7638,3997,Delivered,Upi,236002.42,4.0
7639,2059,In Transit,Net Banking,,
7640,3272,Delivered,Net Banking,143112.74,2.0
7641,2139,Canceled,Cash On Delivery,162511.13,3.0
7642,740,Canceled,Net Banking,,
7643,3429,Canceled,Cash On Delivery,23263.45,1.0
7644,3689,Canceled,Net Banking,97330.92,2.0
7645,3311,In Transit,Upi,204244.92,2.0
7646,2064,Delivered,Loyalty Points,82372.77,1.0
7647,4113,In Transit,Upi,77836.0,1.0
7648,445,In Transit,Net Banking,197547.61,2.0
7649,3908,In Transit,Upi,39999.7,1.0
7650,1175,In Transit,Cash On Delivery,134522.26,2.0
7651,3775,Delivered,Net Banking,141956.21,2.0
7652,764,Delivered,Net Banking,521909.89,4.0
7653,704,Canceled,Net Banking,390095.47,2.0
7654,2669,In Transit,Cash On Delivery,59240.4,1.0
7655,3670,Canceled,Net Banking,344521.64,2.0
7656,4501,Canceled,Loyalty Points,45819.2,1.0
7657,4335,Canceled,Loyalty Points,6478.42,1.0
7658,1674,Delivered,Net Banking,300743.49,3.0
7659,4100,Canceled,Net Banking,32346.98,1.0
7660,1215,Delivered,Cash On Delivery,404155.24,6.0
7661,4316,Canceled,Cash On Delivery,133614.48,3.0
7662,2858,Delivered,Cash On Delivery,10362.09,1.0
7663,1157,Delivered,Net Banking,,
7664,1364,Canceled,Upi,614113.17,4.0
7665,2990,Delivered,Upi,70324.55,2.0
7666,4101,Delivered,Net Banking,,
7667,1911,Delivered,Cash On Delivery,,
7668,2778,Canceled,Upi,133423.02,3.0
7669,3331,Delivered,Net Banking,12503.8,1.0
7670,1759,Delivered,Cash On Delivery,207444.21,2.0
7671,357,Canceled,Net Banking,150330.04,2.0
7672,3838,Delivered,Upi,50074.55,1.0
7673,698,In Transit,Cash On Delivery,79965.24,1.0
7674,4878,Canceled,Loyalty Points,83218.28,1.0
7675,3917,Canceled,Upi,11383.23,1.0
7676,3240,In Transit,Net Banking,396698.54,3.0
7677,3816,In Transit,Cash On Delivery,,
7678,3557,Delivered,Net Banking,99009.04,1.0
7679,1093,In Transit,Upi,211146.76,3.0
7680,2026,Delivered,Cash On Delivery,25007.6,1.0
7681,1038,Delivered,Cash On Delivery,9014.01,2.0
7682,3471,Canceled,Cash On Delivery,280423.11,3.0
7683,3623,Canceled,Cash On Delivery,327297.52,3.0
7684,4737,Delivered,Net Banking,89030.92,3.0
7685,1054,Delivered,Cash On Delivery,3831.3,1.0
7686,2700,Delivered,Loyalty Points,128922.63,4.0
7687,3216,In Transit,Cash On Delivery,40501.29,1.0
7688,2232,Delivered,Loyalty Points,,
7689,4016,In Transit,Loyalty Points,,
7690,40,Delivered,Cash On Delivery,187154.76,2.0
7691,4497,Delivered,Upi,,
7692,2872,In Transit,Upi,123007.44,1.0
7693,450,Delivered,Cash On Delivery,262288.1,3.0
7694,1771,Canceled,Loyalty Points,290901.68,3.0
7695,640,Delivered,Net Banking,,
7696,48,Delivered,Net Banking,35278.08,1.0
7697,1666,Delivered,Upi,105133.11,1.0
7698,231,Canceled,Loyalty Points,465534.47,4.0
7699,2232,Delivered,Upi,141239.55,3.0
7700,3200,Canceled,Upi,16081.88,2.0
7701,3240,Delivered,Cash On Delivery,255010.16,3.0
7702,2185,In Transit,Cash On Delivery,203060.44,3.0
7703,3274,In Transit,Cash On Delivery,,
7704,3711,Canceled,Loyalty Points,43880.32,1.0
7705,3446,Canceled,Net Banking,209646.94,3.0
7706,4093,Canceled,Net Banking,333789.2,2.0
7707,596,Canceled,Loyalty Points,516947.68,5.0
7708,494,In Transit,Upi,136259.87,2.0
7709,260,Canceled,Loyalty Points,181802.23,2.0
7710,2609,In Transit,Net Banking,193173.79,3.0
7711,3541,Canceled,Upi,31120.3,1.0
7712,1401,In Transit,Upi,,
7713,4223,Delivered,Loyalty Points,103428.83,2.0
7714,3231,In Transit,Loyalty Points,240823.85,2.0
7715,2777,In Transit,Net Banking,136392.32,2.0
7716,3592,Delivered,Loyalty Points,,
7717,425,Canceled,Cash On Delivery,175573.6,1.0
7718,1447,Delivered,Upi,,
7719,3909,Delivered,Net Banking,312023.86,2.0
7720,2474,In Transit,Net Banking,228574.45,1.0
7721,229,Canceled,Upi,50917.35,1.0
7722,3880,In Transit,Upi,381158.72,2.0
7723,1269,Canceled,Cash On Delivery,218882.45,2.0
7724,4353,Canceled,Cash On Delivery,442243.94,2.0
7725,2688,Canceled,Net Banking,28495.11,1.0
7726,3410,Delivered,Loyalty Points,90843.76,1.0
7727,3922,Delivered,Net Banking,102220.61,2.0
7728,4774,Canceled,Upi,,
7729,2606,Canceled,Upi,,
7730,706,Delivered,Net Banking,26167.14,1.0
7731,187,Canceled,Upi,423436.79,4.0
7732,3058,Canceled,Upi,8236.43,2.0
7733,160,Delivered,Cash On Delivery,67203.64,2.0
7734,3648,Canceled,Loyalty Points,162005.16,1.0
7735,4287,Delivered,Upi,127870.76,1.0
7736,1371,In Transit,Loyalty Points,109830.36,1.0
7737,697,Delivered,Cash On Delivery,,
7738,1148,Canceled,Loyalty Points,338736.51,5.0
7739,2092,In Transit,Loyalty Points,,
7740,717,In Transit,Upi,52097.25,2.0
7741,878,In Transit,Loyalty Points,191276.74,3.0
7742,3530,In Transit,Cash On Delivery,63299.58,2.0
7743,2275,Delivered,Upi,107641.0,1.0
7744,765,In Transit,Cash On Delivery,21401.9,2.0
7745,1875,Delivered,Net Banking,519084.26,6.0
7746,1963,Delivered,Upi,,
7747,1614,In Transit,Cash On Delivery,235238.84,3.0
7748,4562,Canceled,Cash On Delivery,440047.52,4.0
7749,2075,Delivered,Loyalty Points,203683.62,2.0
7750,2169,In Transit,Net Banking,281274.12,3.0
7751,2385,In Transit,Cash On Delivery,113109.35,1.0
7752,3443,In Transit,Upi,,
7753,1085,Delivered,Upi,191383.59,2.0
7754,1997,In Transit,Loyalty Points,,
7755,1103,Delivered,Cash On Delivery,140271.6,2.0
7756,850,In Transit,Cash On Delivery,283724.56,2.0
7757,181,In Transit,Loyalty Points,61307.32,1.0
7758,3930,Delivered,Cash On Delivery,,
7759,3481,Delivered,Upi,106932.75,2.0
7760,3382,Canceled,Loyalty Points,260643.96,3.0
7761,4806,In Transit,Net Banking,215381.87,2.0
7762,165,Delivered,Loyalty Points,,
7763,568,In Transit,Net Banking,50000.33,1.0
7764,1342,Delivered,Net Banking,,
7765,2430,In Transit,Loyalty Points,,
7766,1141,In Transit,Upi,129248.41,3.0
7767,3600,Delivered,Cash On Delivery,21940.16,1.0
7768,2857,Canceled,Net Banking,24990.33,1.0
7769,3999,Delivered,Loyalty Points,,
7770,3263,In Transit,Upi,262645.45,3.0
7771,2054,In Transit,Cash On Delivery,71607.27,1.0
7772,4023,Delivered,Upi,202790.6,1.0
7773,3090,In Transit,Upi,473671.63,3.0
7774,1447,Delivered,Upi,141351.99,2.0
7775,643,Delivered,Net Banking,,
7776,3708,In Transit,Loyalty Points,,
7777,39,Delivered,Cash On Delivery,258270.06,4.0
7778,902,Delivered,Net Banking,73450.32,2.0
7779,3377,In Transit,Cash On Delivery,,
7780,4795,In Transit,Net Banking,91960.98,1.0
7781,4366,Canceled,Upi,,
7782,314,Delivered,Loyalty Points,,
7783,2875,Canceled,Cash On Delivery,58224.92,1.0
7784,270,Canceled,Net Banking,654664.3,5.0
7785,1431,Canceled,Loyalty Points,555208.04,4.0
7786,437,In Transit,Upi,387670.28,4.0
7787,4145,In Transit,Net Banking,58259.89,2.0
7788,848,In Transit,Cash On Delivery,,
7789,4823,Delivered,Net Banking,45685.9,1.0
7790,3845,Canceled,Loyalty Points,93237.88,1.0
7791,1861,Delivered,Loyalty Points,408607.59,4.0
7792,3037,Canceled,Net Banking,270147.99,2.0
7793,740,Delivered,Cash On Delivery,,
7794,152,Canceled,Upi,246839.52,2.0
7795,3674,Canceled,Loyalty Points,10362.09,1.0
7796,2215,Canceled,Upi,74862.36,1.0
7797,1926,In Transit,Upi,130796.95,1.0
7798,2925,In Transit,Cash On Delivery,,
7799,1437,In Transit,Loyalty Points,43150.6,1.0
7800,422,Canceled,Upi,130830.26,3.0
7801,3623,Delivered,Upi,,
7802,1639,Delivered,Upi,264749.35,1.0
7803,2810,Canceled,Loyalty Points,302968.2,3.0
7804,1469,In Transit,Net Banking,63791.4,1.0
7805,2487,Delivered,Net Banking,163346.9,2.0
7806,947,Delivered,Loyalty Points,513913.75,5.0
7807,2669,Delivered,Cash On Delivery,,
7808,4099,Canceled,Cash On Delivery,288730.4,4.0
7809,9,In Transit,Cash On Delivery,47527.04,1.0
7810,1893,Canceled,Cash On Delivery,43775.8,1.0
7811,276,Delivered,Net Banking,305630.67,3.0
7812,372,Canceled,Loyalty Points,231184.2,1.0
7813,3526,Delivered,Cash On Delivery,49362.17,1.0
7814,2334,Delivered,Net Banking,77099.6,1.0
7815,2208,Delivered,Upi,,
7816,1255,In Transit,Cash On Delivery,350620.5,3.0
7817,2822,Delivered,Loyalty Points,34182.93,1.0
7818,381,Delivered,Cash On Delivery,,
7819,4964,In Transit,Upi,85048.5,1.0
7820,2959,In Transit,Loyalty Points,92843.0,2.0
7821,1425,In Transit,Cash On Delivery,64725.9,1.0
7822,3863,In Transit,Cash On Delivery,159427.45,1.0
7823,3987,Canceled,Loyalty Points,15593.2,1.0
7824,14,Delivered,Loyalty Points,252291.76,2.0
7825,4352,Delivered,Net Banking,462400.74,6.0
7826,4994,Delivered,Cash On Delivery,239070.48,3.0
7827,111,Delivered,Cash On Delivery,,
7828,4755,In Transit,Net Banking,38253.69,1.0
7829,203,Canceled,Loyalty Points,315128.23,5.0
7830,4353,Canceled,Loyalty Points,,
7831,2606,Delivered,Loyalty Points,291332.05,3.0
7832,4825,In Transit,Net Banking,85482.1,1.0
7833,3588,In Transit,Cash On Delivery,251543.3,2.0
7834,3687,Canceled,Net Banking,,
7835,3899,Delivered,Net Banking,217608.65,5.0
7836,2141,In Transit,Cash On Delivery,386858.64,4.0
7837,3895,Canceled,Cash On Delivery,,
7838,2442,In Transit,Loyalty Points,303201.2,3.0
7839,2925,Delivered,Cash On Delivery,77579.37,3.0
7840,897,Canceled,Net Banking,5913.48,1.0
7841,3364,Delivered,Loyalty Points,62115.63,1.0
7842,1319,Canceled,Net Banking,232762.04,1.0
7843,1051,In Transit,Cash On Delivery,,
7844,656,In Transit,Upi,51011.38,1.0
7845,2227,Canceled,Net Banking,,
7846,2799,Canceled,Cash On Delivery,321534.85,3.0
7847,3493,In Transit,Net Banking,434294.6,5.0
7848,2954,Canceled,Net Banking,153055.0,2.0
7849,4457,Canceled,Net Banking,683231.23,5.0
7850,4588,Canceled,Loyalty Points,354486.8,4.0
7851,230,Canceled,Loyalty Points,21950.4,1.0
7852,1984,Canceled,Cash On Delivery,703896.25,5.0
7853,2080,Delivered,Loyalty Points,109734.85,1.0
7854,3802,Delivered,Cash On Delivery,143861.67,2.0
7855,2774,Canceled,Net Banking,245589.53,3.0
7856,4282,In Transit,Cash On Delivery,,
7857,317,Delivered,Net Banking,298390.26,3.0
7858,2763,Canceled,Loyalty Points,,
7859,3805,In Transit,Upi,43758.5,2.0
7860,962,Delivered,Upi,151580.65,3.0
7861,3181,Canceled,Upi,376789.58,4.0
7862,4237,Delivered,Net Banking,374409.36,4.0
7863,2324,In Transit,Cash On Delivery,38722.78,2.0
7864,1839,Delivered,Net Banking,,
7865,2984,Canceled,Loyalty Points,221570.02,3.0
7866,4195,In Transit,Upi,285262.95,2.0
7867,3017,Delivered,Net Banking,341488.21,2.0
7868,219,In Transit,Loyalty Points,,
7869,3002,Delivered,Upi,,
7870,4839,In Transit,Loyalty Points,145741.42,2.0
7871,2692,Canceled,Loyalty Points,36446.84,1.0
7872,2253,Delivered,Net Banking,781135.74,4.0
7873,3081,In Transit,Loyalty Points,53705.15,2.0
7874,1784,Canceled,Upi,17077.98,1.0
7875,2357,In Transit,Loyalty Points,158881.36,2.0
7876,4487,In Transit,Cash On Delivery,,
7877,2326,In Transit,Cash On Delivery,,
7878,2606,Delivered,Loyalty Points,88590.48,1.0
7879,3877,In Transit,Cash On Delivery,186604.55,1.0
7880,3354,Canceled,Cash On Delivery,11109.4,2.0
7881,1681,Canceled,Loyalty Points,198379.44,2.0
7882,4192,Canceled,Cash On Delivery,168002.72,3.0
7883,27,Delivered,Cash On Delivery,123924.82,2.0
7884,216,In Transit,Net Banking,558697.41,4.0
7885,3393,In Transit,Loyalty Points,173914.15,1.0
7886,4458,In Transit,Upi,,
7887,180,Delivered,Net Banking,521370.84,7.0
7888,1536,Canceled,Net Banking,212645.2,2.0
7889,796,Canceled,Net Banking,170469.35,1.0
7890,4980,In Transit,Net Banking,121674.36,1.0
7891,4044,Delivered,Cash On Delivery,85580.28,1.0
7892,549,Delivered,Loyalty Points,190762.1,1.0
7893,2046,In Transit,Upi,42541.0,1.0
7894,3165,In Transit,Upi,319078.61,4.0
7895,1760,Canceled,Cash On Delivery,,
7896,4158,Canceled,Net Banking,65327.84,1.0
7897,3411,Canceled,Cash On Delivery,75916.0,3.0
7898,2288,In Transit,Loyalty Points,17639.04,1.0
7899,206,Canceled,Upi,244439.94,3.0
7900,1504,In Transit,Loyalty Points,,
7901,962,In Transit,Loyalty Points,110597.74,2.0
7902,3938,In Transit,Loyalty Points,188614.58,4.0
7903,4819,Delivered,Loyalty Points,391698.05,4.0
7904,2823,In Transit,Loyalty Points,252066.8,3.0
7905,614,Delivered,Cash On Delivery,,
7906,3048,In Transit,Loyalty Points,59840.85,1.0
7907,477,Canceled,Cash On Delivery,,
7908,2512,Canceled,Net Banking,,
7909,2501,In Transit,Cash On Delivery,145658.14,3.0
7910,4741,In Transit,Upi,339411.35,2.0
7911,623,Delivered,Net Banking,85277.44,2.0
7912,4309,Canceled,Upi,120636.93,2.0
7913,1013,In Transit,Cash On Delivery,444305.35,2.0
7914,2040,In Transit,Upi,202790.6,1.0
7915,3014,Delivered,Upi,103350.55,2.0
7916,1743,In Transit,Loyalty Points,185835.31,3.0
7917,3063,Canceled,Net Banking,,
7918,4921,Canceled,Net Banking,33017.49,2.0
7919,20,Delivered,Loyalty Points,136848.0,2.0
7920,2350,In Transit,Loyalty Points,,
7921,4488,In Transit,Net Banking,332872.45,5.0
7922,3318,Canceled,Cash On Delivery,31319.6,1.0
7923,2433,Canceled,Net Banking,213041.2,1.0
7924,3039,Canceled,Loyalty Points,380663.14,3.0
7925,1533,Canceled,Net Banking,,
7926,1233,Canceled,Net Banking,207098.38,4.0
7927,442,In Transit,Cash On Delivery,198476.8,1.0
7928,4730,Canceled,Loyalty Points,191678.21,2.0
7929,3966,In Transit,Upi,96067.72,2.0
7930,1656,Canceled,Cash On Delivery,27989.81,1.0
7931,1541,Delivered,Net Banking,,
7932,3481,In Transit,Net Banking,66652.14,1.0
7933,3974,Delivered,Cash On Delivery,112580.07,2.0
7934,4796,Canceled,Loyalty Points,251102.55,3.0
7935,2626,Delivered,Upi,180498.61,3.0
7936,4032,In Transit,Cash On Delivery,122227.44,1.0
7937,616,Delivered,Loyalty Points,180772.48,2.0
7938,1670,Delivered,Net Banking,413844.27,4.0
7939,3636,Canceled,Cash On Delivery,,
7940,1364,Delivered,Cash On Delivery,352278.12,4.0
7942,245,Delivered,Loyalty Points,,
7943,4977,Canceled,Cash On Delivery,99640.95,1.0
7944,383,Canceled,Net Banking,290693.79,3.0
7945,4064,Canceled,Upi,84104.9,1.0
7946,3021,Delivered,Loyalty Points,113758.2,1.0
7947,1834,Delivered,Cash On Delivery,190213.71,2.0
7948,4712,In Transit,Upi,228574.45,1.0
7949,3387,Delivered,Cash On Delivery,51626.73,1.0
7950,3374,Canceled,Loyalty Points,332.99,1.0
7951,2002,Delivered,Upi,34155.96,1.0
7952,1663,Canceled,Net Banking,48593.99,2.0
7953,364,In Transit,Net Banking,318674.95,3.0
7954,4354,Canceled,Cash On Delivery,172973.33,2.0
7955,3429,Delivered,Cash On Delivery,162125.98,2.0
7956,3919,Delivered,Upi,,
7957,4249,Canceled,Net Banking,104022.85,1.0
7958,576,Canceled,Net Banking,,
7959,1811,Delivered,Cash On Delivery,,
7960,3069,Canceled,Loyalty Points,,
7961,449,In Transit,Cash On Delivery,396786.5,2.0
7962,3762,Delivered,Net Banking,,
7963,4329,In Transit,Net Banking,18532.95,1.0
7964,4582,In Transit,Net Banking,,
7965,2965,Canceled,Loyalty Points,25226.06,1.0
7966,516,Delivered,Loyalty Points,103039.79,2.0
7967,1392,Canceled,Net Banking,254680.62,3.0
7968,4171,In Transit,Upi,247384.85,2.0
7969,1087,In Transit,Cash On Delivery,,
7970,666,Delivered,Cash On Delivery,195243.16,4.0
7971,959,Delivered,Net Banking,152752.05,1.0
7972,683,In Transit,Loyalty Points,261293.98,4.0
7973,157,Delivered,Loyalty Points,179815.26,2.0
7974,3867,Delivered,Upi,28317.8,1.0
7975,361,Canceled,Upi,174454.48,2.0
7976,4269,In Transit,Upi,130705.96,2.0
7977,3582,In Transit,Loyalty Points,,
7978,805,Delivered,Cash On Delivery,,
7979,2140,Canceled,Upi,235930.92,2.0
7980,3231,Delivered,Net Banking,,
7981,844,Delivered,Upi,149373.15,2.0
7982,1334,Canceled,Net Banking,,
7983,1219,Canceled,Cash On Delivery,50035.38,2.0
7984,2764,Canceled,Loyalty Points,33348.07,1.0
7985,2049,Delivered,Upi,177242.57,2.0
7986,1916,Canceled,Net Banking,42493.61,1.0
7987,1587,Canceled,Cash On Delivery,44602.46,1.0
7988,2884,Canceled,Loyalty Points,439948.9,6.0
7989,3648,In Transit,Net Banking,,
7990,468,Canceled,Net Banking,78143.18,2.0
7991,631,In Transit,Cash On Delivery,753966.84,5.0
7992,4762,In Transit,Loyalty Points,113109.35,1.0
7993,2150,In Transit,Cash On Delivery,242369.37,4.0
7994,3162,In Transit,Upi,107641.0,1.0
7995,210,Canceled,Cash On Delivery,37420.5,1.0
7996,1260,In Transit,Upi,197812.28,3.0
7997,2041,Canceled,Loyalty Points,,
7998,531,In Transit,Upi,,
7999,937,In Transit,Loyalty Points,157908.36,1.0
8000,4285,Delivered,Loyalty Points,,
8001,2779,Canceled,Cash On Delivery,122874.44,2.0
8002,2746,Delivered,Upi,,
8003,2439,In Transit,Net Banking,186448.72,1.0
8004,4389,Canceled,Net Banking,,
8005,418,Delivered,Upi,,
8006,24,In Transit,Upi,210159.87,2.0
8007,1754,In Transit,Loyalty Points,359776.74,2.0
8008,1944,Delivered,Loyalty Points,,
8009,4371,Delivered,Loyalty Points,55809.87,1.0
8010,1411,Canceled,Net Banking,251891.16,2.0
8011,3703,Canceled,Loyalty Points,205995.54,4.0
8012,3631,Delivered,Cash On Delivery,345705.25,2.0
8013,1221,Delivered,Loyalty Points,,
8014,236,Delivered,Net Banking,49865.64,2.0
8015,882,Canceled,Loyalty Points,184561.82,2.0
8016,2480,Canceled,Loyalty Points,216435.11,2.0
8017,2143,Delivered,Upi,266392.95,2.0
8018,2684,Delivered,Net Banking,128085.64,2.0
8019,224,Delivered,Loyalty Points,388202.99,2.0
8020,4453,Delivered,Cash On Delivery,134974.34,3.0
8021,1614,Delivered,Cash On Delivery,44198.92,1.0
8022,3075,In Transit,Net Banking,190198.08,1.0
8023,2748,In Transit,Net Banking,27078.98,1.0
8024,4553,Canceled,Upi,11483.08,1.0
8025,2241,In Transit,Net Banking,141073.35,1.0
8026,1068,In Transit,Upi,156677.62,2.0
8027,604,In Transit,Upi,22452.3,1.0
8028,4073,Delivered,Loyalty Points,134509.0,1.0
8029,3670,Canceled,Loyalty Points,45634.12,1.0
8030,3840,In Transit,Cash On Delivery,16335.87,1.0
8031,2460,Delivered,Upi,103371.84,2.0
8032,4079,In Transit,Loyalty Points,133992.79,2.0
8033,2195,Canceled,Net Banking,69841.7,1.0
8034,2903,In Transit,Loyalty Points,164106.39,3.0
8035,4135,In Transit,Net Banking,107222.71,2.0
8036,1710,Delivered,Loyalty Points,552822.58,4.0
8037,1811,In Transit,Loyalty Points,95453.97,2.0
8038,1000,Delivered,Cash On Delivery,215304.95,2.0
8039,2720,Delivered,Net Banking,,
8040,2303,Delivered,Net Banking,241498.8,2.0
8041,2607,Canceled,Cash On Delivery,151672.56,1.0
8042,2148,In Transit,Cash On Delivery,232872.55,4.0
8043,3558,In Transit,Upi,372070.98,3.0
8044,1531,Canceled,Upi,212468.05,1.0
8045,3594,Canceled,Net Banking,271768.79,5.0
8046,3724,Canceled,Net Banking,91357.38,3.0
8047,4711,Delivered,Loyalty Points,159780.9,1.0
